date,year,month,campground,monthly_total,prev_year_monthly_total,monthly_percentage_difference,ytd_total,prev_year_ytd_total,ytd_percentage_difference,ytd_month_range
2010-11-01,2010,11,Watson Lake,0.0,0.0,,1977.0,1791.0,10.4,January - November
2010-12-01,2010,12,Watson Lake,0.0,2.0,-100.0,1977.0,1793.0,10.3,January - December
2010-01-01,2010,1,Wolf Creek,0.0,0.0,,0.0,0.0,,January - January
2010-02-01,2010,2,Wolf Creek,0.0,3.0,-100.0,0.0,3.0,-100.0,January - February
2010-03-01,2010,3,Wolf Creek,3.0,0.0,,3.0,3.0,0.0,January - March
2010-04-01,2010,4,Wolf Creek,9.0,0.0,,12.0,3.0,300.0,January - April
2010-05-01,2010,5,Wolf Creek,360.0,360.0,0.0,372.0,363.0,2.5,January - May
2010-06-01,2010,6,Wolf Creek,1026.0,900.0,14.0,1398.0,1263.0,10.7,January - June
2010-07-01,2010,7,Wolf Creek,1205.0,1142.0,5.5,2603.0,2405.0,8.2,January - July
2010-08-01,2010,8,Wolf Creek,911.0,945.0,-3.6,3514.0,3350.0,4.9,January - August
2010-09-01,2010,9,Wolf Creek,285.0,296.0,-3.7,3799.0,3646.0,4.2,January - September
2010-10-01,2010,10,Wolf Creek,0.0,0.0,,3799.0,3646.0,4.2,January - October
2010-11-01,2010,11,Wolf Creek,0.0,0.0,,3799.0,3646.0,4.2,January - November
2010-12-01,2010,12,Wolf Creek,0.0,0.0,,3799.0,3646.0,4.2,January - December
2010-01-01,2010,1,Yukon River,0.0,0.0,,0.0,0.0,,January - January
2010-02-01,2010,2,Yukon River,0.0,0.0,,0.0,0.0,,January - February
2010-03-01,2010,3,Yukon River,0.0,0.0,,0.0,0.0,,January - March
2010-04-01,2010,4,Yukon River,2.0,2.0,0.0,2.0,2.0,0.0,January - April
2010-05-01,2010,5,Yukon River,222.0,199.0,11.6,224.0,201.0,11.4,January - May
2010-06-01,2010,6,Yukon River,1052.0,1070.0,-1.7,1276.0,1271.0,0.4,January - June
2010-07-01,2010,7,Yukon River,1434.0,1058.0,35.5,2710.0,2329.0,16.4,January - July
2010-08-01,2010,8,Yukon River,861.0,1144.0,-24.7,3571.0,3473.0,2.8,January - August
2010-09-01,2010,9,Yukon River,350.0,233.0,50.2,3921.0,3706.0,5.8,January - September
2010-10-01,2010,10,Yukon River,0.0,4.0,-100.0,3921.0,3710.0,5.7,January - October
2010-11-01,2010,11,Yukon River,0.0,0.0,,3921.0,3710.0,5.7,January - November
2010-12-01,2010,12,Yukon River,0.0,0.0,,3921.0,3710.0,5.7,January - December
2011-01-01,2011,1,Congdon Creek,0.0,0.0,,0.0,0.0,,January - January
2011-02-01,2011,2,Congdon Creek,0.0,0.0,,0.0,0.0,,January - February
2011-03-01,2011,3,Congdon Creek,0.0,4.0,-100.0,0.0,4.0,-100.0,January - March
2011-04-01,2011,4,Congdon Creek,0.0,0.0,,0.0,4.0,-100.0,January - April
2019-12-01,2019,12,Tombstone Mtn.,0.0,2.0,-100.0,6454.0,6002.0,7.5,January - December
2019-01-01,2019,1,Watson Lake,0.0,0.0,,0.0,0.0,,January - January
2019-02-01,2019,2,Watson Lake,0.0,0.0,,0.0,0.0,,January - February
2019-03-01,2019,3,Watson Lake,2.0,0.0,,2.0,0.0,,January - March
2019-04-01,2019,4,Watson Lake,2.0,0.0,,4.0,0.0,,January - April
2019-05-01,2019,5,Watson Lake,511.0,424.0,20.5,515.0,424.0,21.5,January - May
2019-06-01,2019,6,Watson Lake,1506.0,1337.0,12.6,2021.0,1761.0,14.8,January - June
2019-07-01,2019,7,Watson Lake,1797.0,1670.0,7.6,3818.0,3431.0,11.3,January - July
2019-08-01,2019,8,Watson Lake,1022.0,1361.0,-24.9,4840.0,4792.0,1.0,January - August
2019-09-01,2019,9,Watson Lake,563.0,532.0,5.8,5403.0,5324.0,1.5,January - September
2019-10-01,2019,10,Watson Lake,0.0,0.0,,5403.0,5324.0,1.5,January - October
2019-11-01,2019,11,Watson Lake,0.0,0.0,,5403.0,5324.0,1.5,January - November
2019-12-01,2019,12,Watson Lake,0.0,0.0,,5403.0,5324.0,1.5,January - December
2019-01-01,2019,1,Wolf Creek,0.0,0.0,,0.0,0.0,,January - January
2019-02-01,2019,2,Wolf Creek,2.0,0.0,,2.0,0.0,,January - February
2019-03-01,2019,3,Wolf Creek,2.0,2.0,0.0,4.0,2.0,100.0,January - March
2019-04-01,2019,4,Wolf Creek,0.0,5.0,-100.0,4.0,7.0,-42.9,January - April
2019-05-01,2019,5,Wolf Creek,712.0,722.0,-1.4,716.0,729.0,-1.8,January - May
2019-06-01,2019,6,Wolf Creek,1072.0,1206.0,-11.1,1788.0,1935.0,-7.6,January - June
2019-07-01,2019,7,Wolf Creek,1107.0,1370.0,-19.2,2895.0,3305.0,-12.4,January - July
2019-08-01,2019,8,Wolf Creek,1541.0,1225.0,25.8,4436.0,4530.0,-2.1,January - August
2019-09-01,2019,9,Wolf Creek,1050.0,693.0,51.5,5486.0,5223.0,5.0,January - September
2019-10-01,2019,10,Wolf Creek,3.0,0.0,,5489.0,5223.0,5.1,January - October
2019-11-01,2019,11,Wolf Creek,0.0,0.0,,5489.0,5223.0,5.1,January - November
2019-12-01,2019,12,Wolf Creek,0.0,0.0,,5489.0,5223.0,5.1,January - December
2019-01-01,2019,1,Yukon River,0.0,0.0,,0.0,0.0,,January - January
2019-02-01,2019,2,Yukon River,4.0,0.0,,4.0,0.0,,January - February
2019-03-01,2019,3,Yukon River,0.0,0.0,,4.0,0.0,,January - March
2019-04-01,2019,4,Yukon River,0.0,2.0,-100.0,4.0,2.0,100.0,January - April
2019-05-01,2019,5,Yukon River,358.0,382.0,-6.3,362.0,384.0,-5.7,January - May
2019-06-01,2019,6,Yukon River,2329.0,2186.0,6.5,2691.0,2570.0,4.7,January - June
2019-07-01,2019,7,Yukon River,2245.0,2887.0,-22.2,4936.0,5457.0,-9.5,January - July
2019-08-01,2019,8,Yukon River,2175.0,2183.0,-0.4,7111.0,7640.0,-6.9,January - August
2019-09-01,2019,9,Yukon River,481.0,494.0,-2.6,7592.0,8134.0,-6.7,January - September
2019-10-01,2019,10,Yukon River,2.0,3.0,-33.3,7594.0,8137.0,-6.7,January - October
2019-11-01,2019,11,Yukon River,0.0,0.0,,7594.0,8137.0,-6.7,January - November
2019-12-01,2019,12,Yukon River,0.0,0.0,,7594.0,8137.0,-6.7,January - December
2020-01-01,2020,1,Congdon Creek,0.0,0.0,,0.0,0.0,,January - January
2020-02-01,2020,2,Congdon Creek,0.0,2.0,-100.0,0.0,2.0,-100.0,January - February
2020-03-01,2020,3,Congdon Creek,0.0,0.0,,0.0,2.0,-100.0,January - March
2020-04-01,2020,4,Congdon Creek,0.0,4.0,-100.0,0.0,6.0,-100.0,January - April
2020-05-01,2020,5,Congdon Creek,0.0,519.0,-100.0,0.0,525.0,-100.0,January - May
2020-06-01,2020,6,Congdon Creek,335.0,1437.0,-76.7,335.0,1962.0,-82.9,January - June
2020-07-01,2020,7,Congdon Creek,432.0,1699.0,-74.6,767.0,3661.0,-79.0,January - July
2020-08-01,2020,8,Congdon Creek,320.0,1680.0,-81.0,1087.0,5341.0,-79.6,January - August
2020-09-01,2020,9,Congdon Creek,223.0,907.0,-75.4,1310.0,6248.0,-79.0,January - September
2011-05-01,2011,5,Congdon Creek,211.0,251.0,-15.9,211.0,255.0,-17.3,January - May
2011-06-01,2011,6,Congdon Creek,811.0,769.0,5.5,1022.0,1024.0,-0.2,January - June
2011-07-01,2011,7,Congdon Creek,930.0,1235.0,-24.7,1952.0,2259.0,-13.6,January - July
2011-08-01,2011,8,Congdon Creek,797.0,990.0,-19.5,2749.0,3249.0,-15.4,January - August
2011-09-01,2011,9,Congdon Creek,395.0,392.0,0.8,3144.0,3641.0,-13.7,January - September
2011-10-01,2011,10,Congdon Creek,9.0,11.0,-18.2,3153.0,3652.0,-13.7,January - October
2011-11-01,2011,11,Congdon Creek,0.0,4.0,-100.0,3153.0,3656.0,-13.8,January - November
2011-12-01,2011,12,Congdon Creek,0.0,0.0,,3153.0,3656.0,-13.8,January - December
2011-01-01,2011,1,Conrad,0.0,0.0,,0.0,0.0,,January - January
2011-02-01,2011,2,Conrad,0.0,0.0,,0.0,0.0,,January - February
2011-03-01,2011,3,Conrad,0.0,0.0,,0.0,0.0,,January - March
2011-04-01,2011,4,Conrad,0.0,0.0,,0.0,0.0,,January - April
2011-05-01,2011,5,Conrad,0.0,0.0,,0.0,0.0,,January - May
2011-06-01,2011,6,Conrad,0.0,0.0,,0.0,0.0,,January - June
2011-07-01,2011,7,Conrad,0.0,0.0,,0.0,0.0,,January - July
2011-08-01,2011,8,Conrad,0.0,0.0,,0.0,0.0,,January - August
2011-09-01,2011,9,Conrad,0.0,0.0,,0.0,0.0,,January - September
2011-10-01,2011,10,Conrad,0.0,0.0,,0.0,0.0,,January - October
2011-11-01,2011,11,Conrad,0.0,0.0,,0.0,0.0,,January - November
2011-12-01,2011,12,Conrad,0.0,0.0,,0.0,0.0,,January - December
2011-01-01,2011,1,Fox Lake,0.0,0.0,,0.0,0.0,,January - January
2011-02-01,2011,2,Fox Lake,0.0,3.0,-100.0,0.0,3.0,-100.0,January - February
2011-03-01,2011,3,Fox Lake,0.0,3.0,-100.0,0.0,6.0,-100.0,January - March
2011-04-01,2011,4,Fox Lake,0.0,0.0,,0.0,6.0,-100.0,January - April
2011-05-01,2011,5,Fox Lake,173.0,173.0,0.0,173.0,179.0,-3.4,January - May
2011-06-01,2011,6,Fox Lake,582.0,738.0,-21.1,755.0,917.0,-17.7,January - June
2011-07-01,2011,7,Fox Lake,671.0,803.0,-16.4,1426.0,1720.0,-17.1,January - July
2011-08-01,2011,8,Fox Lake,486.0,614.0,-20.8,1912.0,2334.0,-18.1,January - August
2011-09-01,2011,9,Fox Lake,168.0,184.0,-8.7,2080.0,2518.0,-17.4,January - September
2011-10-01,2011,10,Fox Lake,2.0,0.0,,2082.0,2518.0,-17.3,January - October
2011-11-01,2011,11,Fox Lake,0.0,0.0,,2082.0,2518.0,-17.3,January - November
2011-12-01,2011,12,Fox Lake,0.0,0.0,,2082.0,2518.0,-17.3,January - December
2011-01-01,2011,1,Marsh Lake,0.0,0.0,,0.0,0.0,,January - January
2011-02-01,2011,2,Marsh Lake,3.0,0.0,,3.0,0.0,,January - February
2011-03-01,2011,3,Marsh Lake,0.0,0.0,,3.0,0.0,,January - March
2011-04-01,2011,4,Marsh Lake,0.0,2.0,-100.0,3.0,2.0,50.0,January - April
2011-05-01,2011,5,Marsh Lake,141.0,236.0,-40.3,144.0,238.0,-39.5,January - May
2011-06-01,2011,6,Marsh Lake,556.0,488.0,13.9,700.0,726.0,-3.6,January - June
2011-07-01,2011,7,Marsh Lake,677.0,816.0,-17.0,1377.0,1542.0,-10.7,January - July
2011-08-01,2011,8,Marsh Lake,340.0,474.0,-28.3,1717.0,2016.0,-14.8,January - August
2011-09-01,2011,9,Marsh Lake,140.0,170.0,-17.6,1857.0,2186.0,-15.1,January - September
2011-10-01,2011,10,Marsh Lake,0.0,12.0,-100.0,1857.0,2198.0,-15.5,January - October
2011-11-01,2011,11,Marsh Lake,0.0,0.0,,1857.0,2198.0,-15.5,January - November
2011-12-01,2011,12,Marsh Lake,0.0,2.0,-100.0,1857.0,2200.0,-15.6,January - December
2011-01-01,2011,1,Pine Lake,0.0,0.0,,0.0,0.0,,January - January
2011-02-01,2011,2,Pine Lake,0.0,0.0,,0.0,0.0,,January - February
2011-03-01,2011,3,Pine Lake,0.0,0.0,,0.0,0.0,,January - March
2020-10-01,2020,10,Congdon Creek,0.0,0.0,,1310.0,6248.0,-79.0,January - October
2020-11-01,2020,11,Congdon Creek,0.0,0.0,,1310.0,6248.0,-79.0,January - November
2020-12-01,2020,12,Congdon Creek,0.0,0.0,,1310.0,6248.0,-79.0,January - December
2020-01-01,2020,1,Conrad,0.0,2.0,-100.0,0.0,2.0,-100.0,January - January
2020-02-01,2020,2,Conrad,0.0,0.0,,0.0,2.0,-100.0,January - February
2020-03-01,2020,3,Conrad,0.0,0.0,,0.0,2.0,-100.0,January - March
2020-04-01,2020,4,Conrad,0.0,0.0,,0.0,2.0,-100.0,January - April
2020-05-01,2020,5,Conrad,3.0,467.0,-99.4,3.0,469.0,-99.4,January - May
2020-06-01,2020,6,Conrad,521.0,986.0,-47.2,524.0,1455.0,-64.0,January - June
2020-07-01,2020,7,Conrad,637.0,1295.0,-50.8,1161.0,2750.0,-57.8,January - July
2020-08-01,2020,8,Conrad,691.0,1137.0,-39.2,1852.0,3887.0,-52.4,January - August
2020-09-01,2020,9,Conrad,492.0,529.0,-7.0,2344.0,4416.0,-46.9,January - September
2020-10-01,2020,10,Conrad,0.0,0.0,,2344.0,4416.0,-46.9,January - October
2020-11-01,2020,11,Conrad,0.0,0.0,,2344.0,4416.0,-46.9,January - November
2020-12-01,2020,12,Conrad,0.0,0.0,,2344.0,4416.0,-46.9,January - December
2020-01-01,2020,1,Fox Lake,0.0,0.0,,0.0,0.0,,January - January
2020-02-01,2020,2,Fox Lake,0.0,0.0,,0.0,0.0,,January - February
2020-03-01,2020,3,Fox Lake,0.0,0.0,,0.0,0.0,,January - March
2020-04-01,2020,4,Fox Lake,0.0,0.0,,0.0,0.0,,January - April
2020-05-01,2020,5,Fox Lake,11.0,325.0,-96.6,11.0,325.0,-96.6,January - May
2020-06-01,2020,6,Fox Lake,618.0,849.0,-27.2,629.0,1174.0,-46.4,January - June
2020-07-01,2020,7,Fox Lake,700.0,962.0,-27.2,1329.0,2136.0,-37.8,January - July
2020-08-01,2020,8,Fox Lake,564.0,833.0,-32.3,1893.0,2969.0,-36.2,January - August
2020-09-01,2020,9,Fox Lake,275.0,389.0,-29.3,2168.0,3358.0,-35.4,January - September
2020-10-01,2020,10,Fox Lake,2.0,0.0,,2170.0,3358.0,-35.4,January - October
2020-11-01,2020,11,Fox Lake,0.0,0.0,,2170.0,3358.0,-35.4,January - November
2020-12-01,2020,12,Fox Lake,0.0,0.0,,2170.0,3358.0,-35.4,January - December
2020-01-01,2020,1,Marsh Lake,3.0,0.0,,3.0,0.0,,January - January
2020-02-01,2020,2,Marsh Lake,0.0,0.0,,3.0,0.0,,January - February
2020-03-01,2020,3,Marsh Lake,0.0,2.0,-100.0,3.0,2.0,50.0,January - March
2020-04-01,2020,4,Marsh Lake,0.0,0.0,,3.0,2.0,50.0,January - April
2020-05-01,2020,5,Marsh Lake,11.0,559.0,-98.0,14.0,561.0,-97.5,January - May
2020-06-01,2020,6,Marsh Lake,880.0,1213.0,-27.5,894.0,1774.0,-49.6,January - June
2020-07-01,2020,7,Marsh Lake,916.0,1441.0,-36.4,1810.0,3215.0,-43.7,January - July
2020-08-01,2020,8,Marsh Lake,592.0,1050.0,-43.6,2402.0,4265.0,-43.7,January - August
2020-09-01,2020,9,Marsh Lake,239.0,464.0,-48.5,2641.0,4729.0,-44.2,January - September
2020-10-01,2020,10,Marsh Lake,3.0,0.0,,2644.0,4729.0,-44.1,January - October
2020-11-01,2020,11,Marsh Lake,0.0,0.0,,2644.0,4729.0,-44.1,January - November
2020-12-01,2020,12,Marsh Lake,0.0,0.0,,2644.0,4729.0,-44.1,January - December
2020-01-01,2020,1,Pine Lake,0.0,0.0,,0.0,0.0,,January - January
2020-02-01,2020,2,Pine Lake,0.0,0.0,,0.0,0.0,,January - February
2020-03-01,2020,3,Pine Lake,0.0,0.0,,0.0,0.0,,January - March
2020-04-01,2020,4,Pine Lake,3.0,3.0,0.0,3.0,3.0,0.0,January - April
2020-05-01,2020,5,Pine Lake,5.0,577.0,-99.1,8.0,580.0,-98.6,January - May
2020-06-01,2020,6,Pine Lake,645.0,1320.0,-51.1,653.0,1900.0,-65.6,January - June
2020-07-01,2020,7,Pine Lake,723.0,1529.0,-52.7,1376.0,3429.0,-59.9,January - July
2020-08-01,2020,8,Pine Lake,545.0,1252.0,-56.5,1921.0,4681.0,-59.0,January - August
2011-04-01,2011,4,Pine Lake,3.0,0.0,,3.0,0.0,,January - April
2011-05-01,2011,5,Pine Lake,191.0,281.0,-32.0,194.0,281.0,-31.0,January - May
2011-06-01,2011,6,Pine Lake,827.0,932.0,-11.3,1021.0,1213.0,-15.8,January - June
2011-07-01,2011,7,Pine Lake,1015.0,1267.0,-19.9,2036.0,2480.0,-17.9,January - July
2011-08-01,2011,8,Pine Lake,895.0,988.0,-9.4,2931.0,3468.0,-15.5,January - August
2011-09-01,2011,9,Pine Lake,389.0,374.0,4.0,3320.0,3842.0,-13.6,January - September
2011-10-01,2011,10,Pine Lake,5.0,7.0,-28.6,3325.0,3849.0,-13.6,January - October
2011-11-01,2011,11,Pine Lake,0.0,0.0,,3325.0,3849.0,-13.6,January - November
2011-12-01,2011,12,Pine Lake,0.0,0.0,,3325.0,3849.0,-13.6,January - December
2011-01-01,2011,1,Teslin Lake,0.0,0.0,,0.0,0.0,,January - January
2011-02-01,2011,2,Teslin Lake,0.0,0.0,,0.0,0.0,,January - February
2011-03-01,2011,3,Teslin Lake,0.0,0.0,,0.0,0.0,,January - March
2011-04-01,2011,4,Teslin Lake,0.0,4.0,-100.0,0.0,4.0,-100.0,January - April
2011-05-01,2011,5,Teslin Lake,111.0,176.0,-36.9,111.0,180.0,-38.3,January - May
2011-06-01,2011,6,Teslin Lake,502.0,515.0,-2.5,613.0,695.0,-11.8,January - June
2011-07-01,2011,7,Teslin Lake,582.0,645.0,-9.8,1195.0,1340.0,-10.8,January - July
2011-08-01,2011,8,Teslin Lake,449.0,518.0,-13.3,1644.0,1858.0,-11.5,January - August
2011-09-01,2011,9,Teslin Lake,207.0,181.0,14.4,1851.0,2039.0,-9.2,January - September
2011-10-01,2011,10,Teslin Lake,2.0,0.0,,1853.0,2039.0,-9.1,January - October
2011-11-01,2011,11,Teslin Lake,0.0,0.0,,1853.0,2039.0,-9.1,January - November
2011-12-01,2011,12,Teslin Lake,0.0,0.0,,1853.0,2039.0,-9.1,January - December
2011-01-01,2011,1,Tombstone Mtn.,0.0,0.0,,0.0,0.0,,January - January
2011-02-01,2011,2,Tombstone Mtn.,0.0,0.0,,0.0,0.0,,January - February
2011-03-01,2011,3,Tombstone Mtn.,0.0,4.0,-100.0,0.0,4.0,-100.0,January - March
2011-04-01,2011,4,Tombstone Mtn.,4.0,2.0,100.0,4.0,6.0,-33.3,January - April
2011-05-01,2011,5,Tombstone Mtn.,102.0,65.0,56.9,106.0,71.0,49.3,January - May
2011-06-01,2011,6,Tombstone Mtn.,677.0,720.0,-6.0,783.0,791.0,-1.0,January - June
2011-07-01,2011,7,Tombstone Mtn.,1095.0,968.0,13.1,1878.0,1759.0,6.8,January - July
2011-08-01,2011,8,Tombstone Mtn.,1223.0,1227.0,-0.3,3101.0,2986.0,3.9,January - August
2011-09-01,2011,9,Tombstone Mtn.,414.0,472.0,-12.3,3515.0,3458.0,1.6,January - September
2011-10-01,2011,10,Tombstone Mtn.,0.0,3.0,-100.0,3515.0,3461.0,1.6,January - October
2011-11-01,2011,11,Tombstone Mtn.,4.0,0.0,,3519.0,3461.0,1.7,January - November
2011-12-01,2011,12,Tombstone Mtn.,0.0,0.0,,3519.0,3461.0,1.7,January - December
2011-01-01,2011,1,Watson Lake,0.0,2.0,-100.0,0.0,2.0,-100.0,January - January
2011-02-01,2011,2,Watson Lake,4.0,0.0,,4.0,2.0,100.0,January - February
2011-03-01,2011,3,Watson Lake,0.0,0.0,,4.0,2.0,100.0,January - March
2011-04-01,2011,4,Watson Lake,4.0,0.0,,8.0,2.0,300.0,January - April
2011-05-01,2011,5,Watson Lake,193.0,125.0,54.4,201.0,127.0,58.3,January - May
2011-06-01,2011,6,Watson Lake,503.0,446.0,12.8,704.0,573.0,22.9,January - June
2011-07-01,2011,7,Watson Lake,587.0,708.0,-17.1,1291.0,1281.0,0.8,January - July
2011-08-01,2011,8,Watson Lake,455.0,538.0,-15.4,1746.0,1819.0,-4.0,January - August
2011-09-01,2011,9,Watson Lake,199.0,149.0,33.6,1945.0,1968.0,-1.2,January - September
2011-10-01,2011,10,Watson Lake,0.0,9.0,-100.0,1945.0,1977.0,-1.6,January - October
2011-11-01,2011,11,Watson Lake,0.0,0.0,,1945.0,1977.0,-1.6,January - November
2011-12-01,2011,12,Watson Lake,0.0,0.0,,1945.0,1977.0,-1.6,January - December
2011-01-01,2011,1,Wolf Creek,0.0,0.0,,0.0,0.0,,January - January
2020-09-01,2020,9,Pine Lake,323.0,736.0,-56.1,2244.0,5417.0,-58.6,January - September
2020-10-01,2020,10,Pine Lake,0.0,2.0,-100.0,2244.0,5419.0,-58.6,January - October
2020-11-01,2020,11,Pine Lake,0.0,0.0,,2244.0,5419.0,-58.6,January - November
2020-12-01,2020,12,Pine Lake,0.0,0.0,,2244.0,5419.0,-58.6,January - December
2020-01-01,2020,1,Teslin Lake,0.0,0.0,,0.0,0.0,,January - January
2020-02-01,2020,2,Teslin Lake,0.0,0.0,,0.0,0.0,,January - February
2020-03-01,2020,3,Teslin Lake,0.0,0.0,,0.0,0.0,,January - March
2020-04-01,2020,4,Teslin Lake,0.0,0.0,,0.0,0.0,,January - April
2020-05-01,2020,5,Teslin Lake,5.0,269.0,-98.1,5.0,269.0,-98.1,January - May
2020-06-01,2020,6,Teslin Lake,204.0,809.0,-74.8,209.0,1078.0,-80.6,January - June
2020-07-01,2020,7,Teslin Lake,313.0,1101.0,-71.6,522.0,2179.0,-76.0,January - July
2020-08-01,2020,8,Teslin Lake,337.0,850.0,-60.4,859.0,3029.0,-71.6,January - August
2020-09-01,2020,9,Teslin Lake,117.0,237.0,-50.6,976.0,3266.0,-70.1,January - September
2020-10-01,2020,10,Teslin Lake,0.0,5.0,-100.0,976.0,3271.0,-70.2,January - October
2020-11-01,2020,11,Teslin Lake,0.0,0.0,,976.0,3271.0,-70.2,January - November
2020-12-01,2020,12,Teslin Lake,0.0,0.0,,976.0,3271.0,-70.2,January - December
2020-01-01,2020,1,Tombstone Mtn.,0.0,2.0,-100.0,0.0,2.0,-100.0,January - January
2020-02-01,2020,2,Tombstone Mtn.,0.0,0.0,,0.0,2.0,-100.0,January - February
2020-03-01,2020,3,Tombstone Mtn.,0.0,0.0,,0.0,2.0,-100.0,January - March
2020-04-01,2020,4,Tombstone Mtn.,0.0,2.0,-100.0,0.0,4.0,-100.0,January - April
2020-05-01,2020,5,Tombstone Mtn.,8.0,260.0,-96.9,8.0,264.0,-97.0,January - May
2020-06-01,2020,6,Tombstone Mtn.,505.0,1495.0,-66.2,513.0,1759.0,-70.8,January - June
2020-07-01,2020,7,Tombstone Mtn.,980.0,1789.0,-45.2,1493.0,3548.0,-57.9,January - July
2020-08-01,2020,8,Tombstone Mtn.,1407.0,2170.0,-35.2,2900.0,5718.0,-49.3,January - August
2020-09-01,2020,9,Tombstone Mtn.,560.0,732.0,-23.5,3460.0,6450.0,-46.4,January - September
2020-10-01,2020,10,Tombstone Mtn.,5.0,4.0,25.0,3465.0,6454.0,-46.3,January - October
2020-11-01,2020,11,Tombstone Mtn.,0.0,0.0,,3465.0,6454.0,-46.3,January - November
2020-12-01,2020,12,Tombstone Mtn.,0.0,0.0,,3465.0,6454.0,-46.3,January - December
2020-01-01,2020,1,Watson Lake,0.0,0.0,,0.0,0.0,,January - January
2020-02-01,2020,2,Watson Lake,0.0,0.0,,0.0,0.0,,January - February
2020-03-01,2020,3,Watson Lake,0.0,2.0,-100.0,0.0,2.0,-100.0,January - March
2020-04-01,2020,4,Watson Lake,0.0,2.0,-100.0,0.0,4.0,-100.0,January - April
2020-05-01,2020,5,Watson Lake,0.0,511.0,-100.0,0.0,515.0,-100.0,January - May
2020-06-01,2020,6,Watson Lake,117.0,1506.0,-92.2,117.0,2021.0,-94.2,January - June
2020-07-01,2020,7,Watson Lake,403.0,1797.0,-77.6,520.0,3818.0,-86.4,January - July
2020-08-01,2020,8,Watson Lake,461.0,1022.0,-54.9,981.0,4840.0,-79.7,January - August
2020-09-01,2020,9,Watson Lake,237.0,563.0,-57.9,1218.0,5403.0,-77.5,January - September
2020-10-01,2020,10,Watson Lake,5.0,0.0,,1223.0,5403.0,-77.4,January - October
2020-11-01,2020,11,Watson Lake,0.0,0.0,,1223.0,5403.0,-77.4,January - November
2020-12-01,2020,12,Watson Lake,0.0,0.0,,1223.0,5403.0,-77.4,January - December
2020-01-01,2020,1,Wolf Creek,5.0,0.0,,5.0,0.0,,January - January
2020-02-01,2020,2,Wolf Creek,0.0,2.0,-100.0,5.0,2.0,150.0,January - February
2020-03-01,2020,3,Wolf Creek,0.0,2.0,-100.0,5.0,4.0,25.0,January - March
2020-04-01,2020,4,Wolf Creek,0.0,0.0,,5.0,4.0,25.0,January - April
2020-05-01,2020,5,Wolf Creek,5.0,712.0,-99.3,10.0,716.0,-98.6,January - May
2020-06-01,2020,6,Wolf Creek,658.0,1072.0,-38.6,668.0,1788.0,-62.6,January - June
2011-02-01,2011,2,Wolf Creek,0.0,0.0,,0.0,0.0,,January - February
2011-03-01,2011,3,Wolf Creek,0.0,3.0,-100.0,0.0,3.0,-100.0,January - March
2011-04-01,2011,4,Wolf Creek,0.0,9.0,-100.0,0.0,12.0,-100.0,January - April
2011-05-01,2011,5,Wolf Creek,279.0,360.0,-22.5,279.0,372.0,-25.0,January - May
2011-06-01,2011,6,Wolf Creek,840.0,1026.0,-18.1,1119.0,1398.0,-20.0,January - June
2011-07-01,2011,7,Wolf Creek,962.0,1205.0,-20.2,2081.0,2603.0,-20.1,January - July
2011-08-01,2011,8,Wolf Creek,770.0,911.0,-15.5,2851.0,3514.0,-18.9,January - August
2011-09-01,2011,9,Wolf Creek,98.0,285.0,-65.6,2949.0,3799.0,-22.4,January - September
2011-10-01,2011,10,Wolf Creek,10.0,0.0,,2959.0,3799.0,-22.1,January - October
2011-11-01,2011,11,Wolf Creek,0.0,0.0,,2959.0,3799.0,-22.1,January - November
2011-12-01,2011,12,Wolf Creek,3.0,0.0,,2962.0,3799.0,-22.0,January - December
2011-01-01,2011,1,Yukon River,0.0,0.0,,0.0,0.0,,January - January
2011-02-01,2011,2,Yukon River,2.0,0.0,,2.0,0.0,,January - February
2011-03-01,2011,3,Yukon River,0.0,0.0,,2.0,0.0,,January - March
2011-04-01,2011,4,Yukon River,2.0,2.0,0.0,4.0,2.0,100.0,January - April
2011-05-01,2011,5,Yukon River,228.0,222.0,2.7,232.0,224.0,3.6,January - May
2011-06-01,2011,6,Yukon River,979.0,1052.0,-6.9,1211.0,1276.0,-5.1,January - June
2011-07-01,2011,7,Yukon River,1473.0,1434.0,2.7,2684.0,2710.0,-1.0,January - July
2011-08-01,2011,8,Yukon River,1057.0,861.0,22.8,3741.0,3571.0,4.8,January - August
2011-09-01,2011,9,Yukon River,243.0,350.0,-30.6,3984.0,3921.0,1.6,January - September
2011-10-01,2011,10,Yukon River,2.0,0.0,,3986.0,3921.0,1.7,January - October
2011-11-01,2011,11,Yukon River,2.0,0.0,,3988.0,3921.0,1.7,January - November
2011-12-01,2011,12,Yukon River,0.0,0.0,,3988.0,3921.0,1.7,January - December
2012-01-01,2012,1,Congdon Creek,0.0,0.0,,0.0,0.0,,January - January
2012-02-01,2012,2,Congdon Creek,0.0,0.0,,0.0,0.0,,January - February
